station_id,Model,MAE,RMSE,MAPE,R2,Time_s
500105022,LinearRegression,4.071,5.296,38.741,0.486,0.001
500105022,Prophet,9.516,12.635,142.869,-1.928,0.185
500105022,ARIMA,7.231,8.446,68.799,-0.308,0.047
500105023,Naive,7.871,9.096,2440923.378,-0.007,0
500105023,WeeklyAvg,4.767,6.647,190353.172,0.463,0
500105023,RandomForest,6.515,8.718,1792287.918,0.075,0.094
500105023,LinearRegression,8.754,10.351,1691866.165,-0.303,0.002
500105023,Prophet,20.923,23.111,3464829.855,-5.498,0.221
500105023,ARIMA,9.019,12.788,1356.238,-0.989,0.059
500105024,Naive,4.616,5.617,145.193,-0.003,0
500105024,WeeklyAvg,6.254,7.41,170.71,-0.746,0
500105024,RandomForest,6.985,8.173,236.921,-1.124,0.11
500105024,LinearRegression,6.061,7.209,199.505,-0.652,0
500105024,Prophet,11.679,13.169,360.024,-4.514,0.219
500105024,ARIMA,12.683,13.867,424.899,-5.113,0.029
500105025,Naive,6.471,8.271,278.566,-0.173,0
500105025,WeeklyAvg,5.853,7.745,269.389,-0.029,0.001
500105025,RandomForest,6.195,8.315,257.611,-0.186,0.083
500105025,LinearRegression,6.035,8.196,263.25,-0.152,0
500105025,Prophet,9.34,11.872,367.196,-1.417,0.223
500105025,ARIMA,6.294,7.953,262.717,-0.085,0.035
500105026,Naive,8.298,9.266,252.155,-1.912,0
500105026,WeeklyAvg,6.589,8.444,204.367,-1.418,0
500105026,RandomForest,8.183,9.467,233.631,-2.039,0.079
500105026,LinearRegression,8.375,10.63,311.551,-2.832,0
500105026,Prophet,52.535,58.35,1203.075,-114.459,0.193
500105026,ARIMA,7.072,8.081,221.319,-1.214,0.073
500105027,Naive,8.591,9.844,124.514,-0.078,0
500105027,WeeklyAvg,7.379,9.589,126.232,-0.022,0
500105027,RandomForest,8.31,10.122,106.046,-0.139,0.081
500105027,LinearRegression,6.568,8.667,81.15,0.165,0.002
500105027,Prophet,6.553,8.241,68.188,0.245,0.192
500105027,ARIMA,14.673,17.305,222.94,-2.33,0.03
500105028,Naive,5.331,6.192,105.819,-0.105,0
500105028,WeeklyAvg,6.723,7.884,77.192,-0.791,0
500105028,RandomForest,4.747,5.691,107.509,0.067,0.078
500105028,LinearRegression,8.714,10.028,136.703,-1.898,0
500105028,Prophet,7.562,9.455,196.824,-1.576,0.183
500105028,ARIMA,5.039,6.287,144.631,-0.139,0.053
500105029,Naive,4.462,5.485,52.841,-0.28,0
500105029,WeeklyAvg,5.007,6.511,59.469,-0.804,0.002
500105029,RandomForest,7.13,8.131,76.412,-1.813,0.084
500105029,LinearRegression,4.4,5.689,45.054,-0.377,0.002
500105029,Prophet,4.869,5.929,47.136,-0.496,0.202
500105029,ARIMA,10.343,11.356,113.103,-4.488,0.032
500105030,Naive,5.629,6.495,775.19,-0.05,0
500105030,WeeklyAvg,5.8,7.263,741.3,-0.314,0
500105030,RandomForest,7.24,8.919,1374.417,-0.981,0.093
500105030,LinearRegression,8.23,9.817,1319.939,-1.4,0
500105030,Prophet,19.23,21.815,2157.891,-10.85,0.206
500105030,ARIMA,16.42,17.596,2066.707,-6.709,0.016
500105031,Naive,5.947,6.988,151.491,-1.651,0
500105031,WeeklyAvg,5.959,7.355,143.469,-1.937,0
500105031,RandomForest,4.412,5.373,96.015,-0.567,0.079
500105031,LinearRegression,6.34,7.593,148.808,-2.129,0
500105031,Prophet,6.254,7.503,136.742,-2.055,0.206
500105031,ARIMA,8.556,9.564,201.711,-3.965,0.032
500105032,Naive,5.653,7.164,124.872,-0.118,0
500105032,WeeklyAvg,5.896,7.202,105.52,-0.13,0.001
500105032,RandomForest,6.392,8.319,129.07,-0.508,0.083
500105032,LinearRegression,6.649,7.848,110.524,-0.342,0.002
500105032,Prophet,40.834,43.107,484.133,-39.492,0.366
500105032,ARIMA,13.664,15.232,252.731,-4.056,0.042
500105033,Naive,5.707,6.702,948936.125,-0.493,0
500105033,WeeklyAvg,5.104,7.609,194574.972,-0.925,0.001
500105033,RandomForest,5.259,6.503,445409.356,-0.406,0.096
500105033,LinearRegression,5.481,6.945,245705.012,-0.603,0.003
500105033,Prophet,8.04,9.67,592183.314,-2.109,0.218
500105033,ARIMA,5.249,7.183,241188.071,-0.715,0.031
500105034,Naive,4.094,4.501,127.065,-0.093,0
500105034,WeeklyAvg,3.392,4.572,87.629,-0.128,0
500105034,RandomForest,3.508,4.465,98.334,-0.076,0.076
500105034,LinearRegression,4.193,5.032,119.703,-0.367,0.002
500105034,Prophet,7.254,8.842,181.048,-3.22,0.192
500105034,ARIMA,5.333,6.816,63.997,-1.508,0.032
500105035,Naive,5.634,6.895,582.364,-0.145,0
500105035,WeeklyAvg,4.893,6.202,372.544,0.074,0
500105035,RandomForest,7.967,9.748,732.754,-1.288,0.081
500105035,LinearRegression,8.397,10.032,938.831,-1.423,0.002
500105035,Prophet,36.152,40.485,1739.662,-38.466,0.198
500105035,ARIMA,9.709,11.276,894.547,-2.062,0.032
500105036,Naive,7.813,8.597,3138770.739,-2.312,0
500105036,WeeklyAvg,7.259,8.595,1305002.527,-2.31,0
500105036,RandomForest,7.368,8.673,1791532.527,-2.37,0.081
500105036,LinearRegression,8.727,10.176,1854563.812,-3.639,0.002
500105036,Prophet,7.066,8.758,2189125.975,-2.437,0.205
500105036,ARIMA,5.157,5.887,2221025.989,-0.553,0.03
500105037,Naive,3.633,4.509,80.957,-0.025,0
500105037,WeeklyAvg,4.083,5.126,79.985,-0.325,0
500105037,RandomForest,6.056,7.016,134.709,-1.482,0.087
500105037,LinearRegression,4.9,5.713,108.705,-0.646,0.002
500105037,Prophet,9.431,12.837,224.31,-7.31,0.223
500105037,ARIMA,8.472,9.5,183.161,-3.55,0.042
500105038,Naive,4.082,5.52,83.637,-0.178,0
500105038,WeeklyAvg,5.33,6.451,86.736,-0.609,0
500105038,RandomForest,6.035,7.465,110.705,-1.155,0.098
500105038,LinearRegression,6.059,7.269,97.26,-1.043,0.002
500105038,Prophet,6.938,8.019,116.238,-1.487,0.222
500105038,ARIMA,5.646,7.155,109.677,-0.98,0.041
500105039,Naive,3.52,4.058,691943.972,-0.033,0
500105039,WeeklyAvg,3.184,3.697,547158.311,0.143,0
500105039,RandomForest,3.857,4.464,738447.691,-0.25,0.084
500105039,LinearRegression,3.873,4.485,591103.568,-0.262,0.002
500105039,Prophet,4.61,5.299,809828.302,-0.761,0.251
500105039,ARIMA,4.372,5.216,911221.691,-0.706,0.034
500105040,Naive,3.526,3.916,135.019,-0.004,0
500105040,WeeklyAvg,2.912,3.498,105.653,0.199,0.002
500105040,RandomForest,3.421,3.9,131.239,0.005,0.093
500105040,LinearRegression,3.973,4.772,156.836,-0.49,0.002
500105040,Prophet,15.503,17.097,442.915,-18.13,0.234
500105040,ARIMA,3.749,4.386,93.61,-0.259,0.035
500105041,Naive,2.49,3.104,124.569,0,0
500105041,WeeklyAvg,1.887,2.258,57.512,0.471,0
500105041,RandomForest,2.751,3.492,89.246,-0.266,0.079
500105041,LinearRegression,2.58,3.245,88.129,-0.093,0
500105041,Prophet,4.686,5.378,166.042,-2.002,0.201
500105041,ARIMA,3.414,4.17,189.538,-0.805,0.038
500105042,Naive,3.388,4.039,140.694,-0.17,0
500105042,WeeklyAvg,3.076,3.868,133.059,-0.073,0
500105042,RandomForest,4.274,5.104,166.506,-0.869,0.075
500105042,LinearRegression,4.83,5.875,166.163,-1.476,0.002
500105042,Prophet,2.894,3.438,54.699,0.152,0.185
500105042,ARIMA,6.096,7.137,244.801,-2.654,0.062
500105043,Naive,1.846,2.256,62.335,-0.001,0
500105043,WeeklyAvg,1.938,2.377,56.813,-0.111,0
500105043,RandomForest,1.929,2.347,58.175,-0.083,0.093
500105043,LinearRegression,2.536,3.428,52.616,-1.31,0
500105043,Prophet,2.934,3.507,62.214,-1.418,0.201
500105043,ARIMA,2.111,2.696,81.406,-0.429,0.038
500105044,Naive,6.329,6.788,698839.381,-0.721,0
500105044,WeeklyAvg,6.53,6.92,405009.35,-0.789,0
500105044,RandomForest,4.102,5.394,889890.533,-0.087,0.063
500105044,LinearRegression,6.999,7.802,768020.41,-1.274,0
500105044,Prophet,7.064,7.861,638454.426,-1.309,0.191
500105044,ARIMA,4.048,5.175,1057246.195,0,0.047
500105045,Naive,3.129,3.771,93.927,-0.575,0
500105045,WeeklyAvg,3.994,5.045,119.39,-1.819,0
500105045,RandomForest,4.473,5.064,124.788,-1.841,0.069
500105045,LinearRegression,5.603,6.917,157.794,-4.299,0.016
500105045,Prophet,6.244,7.464,183.196,-5.171,0.175
500105045,ARIMA,6.634,7.214,176.886,-4.763,0.016
500105046,Naive,2.905,3.314,875975.361,-0.015,0
500105046,WeeklyAvg,2.639,3.3,543479.262,-0.006,0.002
500105046,RandomForest,2.755,3.216,422103.026,0.044,0.08
500105046,LinearRegression,2.599,3.245,813169.579,0.027,0.002
500105046,Prophet,2.722,3.515,286779.647,-0.142,0.179
500105046,ARIMA,2.857,3.291,929591.264,-0.001,0.049
500105047,Naive,2.958,3.443,89.673,-0.001,0
500105047,WeeklyAvg,2.352,2.838,62.11,0.32,0
500105047,RandomForest,2.7,3.217,86.215,0.126,0.095
500105047,LinearRegression,2.829,3.458,93.096,-0.01,0
500105047,Prophet,4.806,5.495,81.337,-1.549,0.19
500105047,ARIMA,2.954,3.439,90.143,0.001,0.127
500105048,Naive,4.516,5.392,2072173.522,-0.004,0
500105048,WeeklyAvg,3.459,4.437,678633.471,0.32,0
500105048,RandomForest,3.727,4.689,757531.448,0.241,0.08
500105048,LinearRegression,4.264,5.514,591359.925,-0.05,0.016
500105048,Prophet,11.918,13.726,2356315.611,-5.507,0.205
500105048,ARIMA,4.511,5.413,1526244.27,-0.012,0.131
500105049,Naive,9.575,10.509,87159357.63,-1.77,0
500105049,WeeklyAvg,9.413,10.72,85692874.47,-1.882,0
500105049,RandomForest,9.854,10.942,89414270.35,-2.003,0.083
500105049,LinearRegression,8.166,9.273,74550020.73,-1.157,0.002
500105049,Prophet,4.657,6.124,34117058.58,0.059,0.194
500105049,ARIMA,13.612,14.92,123833218.4,-4.583,0.042
500105050,Naive,5.119,6.125,696822.921,-0.083,0
500105050,WeeklyAvg,4.133,5.413,79651.647,0.154,0
500105050,RandomForest,5.987,7.207,80631.836,-0.5,0.079
500105050,LinearRegression,4.513,5.5,19784.812,0.126,0
500105050,Prophet,6.126,7.921,456455.744,-0.812,0.234
500105050,ARIMA,9.983,11.588,6509.091,-2.877,0.037
500105051,Naive,2.542,2.868,421471.747,-3.29,0
500105051,WeeklyAvg,3.094,3.437,345140.734,-5.162,0
500105051,RandomForest,3.489,4.086,506096.259,-7.709,0.08
500105051,LinearRegression,4.423,4.919,660010.299,-11.623,0.016
500105051,Prophet,10.716,11.824,587857.395,-71.926,0.189
500105051,ARIMA,1.196,1.435,180612.684,-0.074,0.047
500105053,Naive,3.885,4.573,61.64,-0.091,0
500105053,WeeklyAvg,3.822,4.652,55.198,-0.13,0
500105053,RandomForest,3.703,4.737,66.631,-0.171,0.079
500105053,LinearRegression,4.57,5.603,75.381,-0.639,0
500105053,Prophet,4.455,5.544,46.475,-0.604,0.175
500105053,ARIMA,4.159,5.373,90.878,-0.507,0.032
500105054,Naive,3.224,3.67,455.963,-0.47,0
500105054,WeeklyAvg,3.431,4.11,426.033,-0.844,0
500105054,RandomForest,4.124,4.927,533.404,-1.649,0.077
500105054,LinearRegression,3.343,3.809,334.491,-0.583,0.004
500105054,Prophet,9.183,10.816,1090.889,-11.77,0.193
500105054,ARIMA,6.17,6.734,779.839,-3.95,0.033
500105055,Naive,6.429,8.014,69.644,-0.017,0
500105055,WeeklyAvg,6.687,8.251,77.68,-0.078,0
500105055,RandomForest,7.258,8.357,72.156,-0.106,0.096
500105055,LinearRegression,7.809,9.216,84.044,-0.345,0
500105055,Prophet,19.954,23.055,126.902,-7.415,0.189
500105055,ARIMA,6.667,8.442,64.011,-0.128,0.032
500105056,Naive,2.893,3.255,189.352,-0.046,0
500105056,WeeklyAvg,2.761,3.212,167.921,-0.019,0
500105056,RandomForest,2.88,3.367,216.562,-0.12,0.09
500105056,LinearRegression,2.727,3.277,149.668,-0.061,0.002
500105056,Prophet,5.47,6.443,242.01,-3.1,0.19
500105056,ARIMA,3.349,3.899,242.063,-0.502,0.048
500105057,Naive,1.504,1.875,47.619,-0.068,0
500105057,WeeklyAvg,2.099,2.559,59.327,-0.989,0
500105057,RandomForest,2.434,2.825,50.861,-1.424,0.08
500105057,LinearRegression,2.989,3.595,72.338,-2.925,0
500105057,Prophet,9.521,10.875,184.446,-34.906,0.23
500105057,ARIMA,1.374,1.816,50.512,-0.002,0.057
500105058,Naive,2.437,2.791,505008.093,-0.098,0
500105058,WeeklyAvg,2.128,2.687,500045.129,-0.017,0
500105058,RandomForest,2.607,3.387,748418.372,-0.616,0.074
500105058,LinearRegression,3.606,4.174,441495.472,-1.455,0
500105058,Prophet,3.937,4.729,463929.298,-2.15,0.183
500105058,ARIMA,2.192,2.683,600601.933,-0.014,0.031
500105059,Naive,3.582,4.285,636499.59,-0.182,0
500105059,WeeklyAvg,4.262,5.061,963402.916,-0.649,0
500105059,RandomForest,4.048,4.789,661732.878,-0.476,0.097
500105059,LinearRegression,5.183,5.979,740786.589,-1.301,0
500105059,Prophet,8.42,9.793,263449.824,-5.174,0.202
500105059,ARIMA,3.133,4.043,421219.829,-0.052,0.081
500105060,Naive,3.437,3.954,59.027,-0.028,0
500105060,WeeklyAvg,3.46,4.098,47.556,-0.104,0
500105060,RandomForest,3.256,3.894,57.58,0.003,0.089
500105060,LinearRegression,3.698,4.67,66.479,-0.434,0
500105060,Prophet,13.815,15.432,204.387,-14.657,0.206
500105060,ARIMA,3.603,4.124,64.828,-0.118,0.032
500105061,Naive,8.085,9.992,301.494,-0.015,0
500105061,WeeklyAvg,5.134,6.831,95.149,0.525,0
500105061,RandomForest,6.517,7.362,218.964,0.449,0.083
500105061,LinearRegression,6.58,7.838,226.045,0.375,0.004
500105061,Prophet,8.986,10.692,230.555,-0.162,0.185
500105061,ARIMA,20.259,22.445,796.044,-4.123,0.039
500105062,Naive,0,0,0,1,0
500105062,WeeklyAvg,0,0,0,1,0
500105062,RandomForest,0,0,0,1,0.05
500105062,LinearRegression,0,0,0,1,0.016
500105062,Prophet,0,0,0,1,0.079
500105062,ARIMA,0,0,0,1,0.134
500105063,Naive,2.001,2.513,1205307.297,-0.032,0
500105063,WeeklyAvg,2.196,2.904,1283094.055,-0.378,0
500105063,RandomForest,2.37,2.929,966971.031,-0.401,0.079
500105063,LinearRegression,3.326,4.141,1125653.064,-1.802,0.016
500105063,Prophet,2.316,2.79,663565.004,-0.271,0.192
500105063,ARIMA,2.018,2.569,1267734.565,-0.078,0.038
500105064,Naive,2.442,3.124,1028175.24,0,0
500105064,WeeklyAvg,2.469,3.029,682345.077,0.059,0
500105064,RandomForest,3.928,4.91,1736532.692,-1.472,0.095
500105064,LinearRegression,3.888,5.074,774219.086,-1.64,0
500105064,Prophet,6.731,7.938,515283.162,-5.461,0.191
500105064,ARIMA,3.234,3.723,1355716.533,-0.421,0.044
500105066,Naive,4.266,4.871,354.569,-0.044,0
500105066,WeeklyAvg,2.927,4.151,94.526,0.242,0
500105066,RandomForest,3.302,4.245,218.627,0.207,0.093
500105066,LinearRegression,3.999,4.854,385.278,-0.037,0.002
500105066,Prophet,4.048,5.367,286.469,-0.268,0.185
500105066,ARIMA,8.011,9.31,940.182,-2.814,0.039
500105067,Naive,2.372,2.856,60.873,-0.001,0
500105067,WeeklyAvg,2.497,3.041,63.262,-0.134,0
500105067,RandomForest,2.565,3.278,70.254,-0.317,0.082
500105067,LinearRegression,3.005,3.54,72.976,-0.537,0
500105067,Prophet,3.721,4.639,83.799,-1.639,0.19
500105067,ARIMA,2.327,2.821,61.094,0.024,0.096
500105068,Naive,2.332,2.695,698438.323,-0.025,0
500105068,WeeklyAvg,1.808,2.197,773053.739,0.319,0
500105068,RandomForest,2.228,2.794,689840.976,-0.101,0.079
500105068,LinearRegression,2.283,2.794,561901.776,-0.101,0.002
500105068,Prophet,2.644,3.246,335360.95,-0.486,0.183
500105068,ARIMA,2.373,2.78,512908.111,-0.09,0.078
500105069,Naive,4.456,5.688,59.685,0,0
500105069,WeeklyAvg,5.65,7.161,57.49,-0.585,0
500105069,RandomForest,6.21,7.364,83.488,-0.676,0.079
500105069,LinearRegression,5.316,6.244,56.828,-0.205,0
500105069,Prophet,11.248,13.265,84.162,-4.438,0.198
500105069,ARIMA,4.628,6.061,52.141,-0.135,0.032
500105070,Naive,13.27,14.523,517.279,-0.001,0
500105070,WeeklyAvg,6.287,8.072,193.967,0.691,0.002
500105070,RandomForest,6.471,8.11,231.819,0.688,0.106
500105070,LinearRegression,7.03,8.619,162.722,0.648,0.002
500105070,Prophet,20.107,23.233,659.476,-1.561,0.24
500105070,ARIMA,20.833,25.392,1089.423,-2.059,0.027
500105071,Naive,3.731,4.288,2102685.691,-0.027,0
500105071,WeeklyAvg,2.898,3.627,1228294.77,0.265,0.002
500105071,RandomForest,3.135,3.924,1397738.956,0.14,0.083
500105071,LinearRegression,3.476,4.223,1862948.362,0.004,0.002
500105071,Prophet,6.255,7.343,4700348.155,-2.012,0.192
500105071,ARIMA,4.403,5.191,3646789.225,-0.505,0.031
500105072,Naive,5.303,6.407,1056548.376,-0.047,0
500105072,WeeklyAvg,5.744,7.305,1281821.72,-0.361,0
500105072,RandomForest,5.79,7.044,1035152.977,-0.266,0.079
500105072,LinearRegression,5.509,6.843,1194341.806,-0.195,0
500105072,Prophet,8.749,10.397,110410.217,-1.758,0.19
500105072,ARIMA,6.631,8.669,1669604.364,-0.917,0.052
500105073,Naive,2.939,3.592,1121882.085,-0.078,0
500105073,WeeklyAvg,3.004,3.582,832209.487,-0.072,0
500105073,RandomForest,3.47,4.353,1180065.866,-0.583,0.079
500105073,LinearRegression,2.432,2.996,941773.166,0.25,0
500105073,Prophet,10.827,11.585,1542483.848,-10.21,0.195
500105073,ARIMA,3.319,4.02,1302517.806,-0.35,0.063
500105074,Naive,3.142,3.567,241.738,-0.007,0
500105074,WeeklyAvg,2.634,3.299,131.726,0.138,0.002
500105074,RandomForest,2.909,3.408,205.955,0.08,0.098
500105074,LinearRegression,2.482,3.059,150.892,0.259,0
500105074,Prophet,7.108,7.852,274.645,-3.882,0.195
500105074,ARIMA,3.081,3.518,236.759,0.02,0.122
500105075,Naive,3.323,4.01,161.648,-0.708,0
500105075,WeeklyAvg,3.527,4.28,163.293,-0.946,0
500105075,RandomForest,4.046,4.779,184.671,-1.427,0.079
500105075,LinearRegression,3.734,4.232,152.475,-0.902,0
500105075,Prophet,3.731,4.451,158.541,-1.105,0.19
500105075,ARIMA,2.495,3.128,89.556,-0.04,0.032
500105076,Naive,2.741,3.456,70.959,-0.072,0
500105076,WeeklyAvg,2.589,3.155,57.67,0.107,0
500105076,RandomForest,2.815,3.584,91.604,-0.153,0.078
500105076,LinearRegression,3.135,3.831,94.848,-0.317,0.002
500105076,Prophet,7.422,8.446,151.813,-5.401,0.192
500105076,ARIMA,2.954,3.677,67.457,-0.214,0.05
500105077,Naive,2.492,3.205,603316.378,-0.125,0
500105077,WeeklyAvg,2.63,3.343,422423.004,-0.224,0
500105077,RandomForest,3.466,4.218,573561.6,-0.948,0.079
500105077,LinearRegression,3.681,4.319,626292.008,-1.043,0
500105077,Prophet,3.402,4.304,92528.519,-1.029,0.191
500105077,ARIMA,2.843,3.61,678955.107,-0.427,0.047
500105079,Naive,2.439,2.968,609474.775,-0.009,0
500105079,WeeklyAvg,2.262,3.014,380926.898,-0.041,0
500105079,RandomForest,3.723,4.406,183141.222,-1.224,0.094
500105079,LinearRegression,3.771,4.884,409568.415,-1.733,0.002
500105079,Prophet,4.413,5.125,751252.737,-2.01,0.207
500105079,ARIMA,2.406,2.97,608997.607,-0.011,0.105
500105080,Naive,5.054,5.903,733.551,-0.008,0
500105080,WeeklyAvg,4.832,5.908,593.074,-0.01,0
500105080,RandomForest,5.098,6.537,867.971,-0.237,0.095
500105080,LinearRegression,5.639,6.553,927.371,-0.243,0
500105080,Prophet,26.684,29.34,3068.588,-23.913,0.204
500105080,ARIMA,8.527,10.303,1489.825,-2.072,0.032
500105081,Naive,4.993,5.892,47.95,0,0
500105081,WeeklyAvg,4.732,5.993,41.159,-0.035,0
500105081,RandomForest,5.015,6.16,52.729,-0.093,0.079
500105081,LinearRegression,6.215,7.817,64.228,-0.76,0
500105081,Prophet,15.935,18.234,106.392,-8.577,0.206
500105081,ARIMA,10.651,12.17,112.594,-3.267,0.038
500105082,Naive,3.348,3.928,183.776,-0.299,0
500105082,WeeklyAvg,3.06,3.844,141.754,-0.244,0
500105082,RandomForest,3.728,4.397,185.68,-0.628,0.095
500105082,LinearRegression,3.674,4.458,193.575,-0.673,0
500105082,Prophet,2.417,2.981,94.705,0.252,0.191
500105082,ARIMA,2.862,3.471,144.902,-0.014,0.048
500105083,Naive,2.542,3.118,63.901,-0.085,0
500105083,WeeklyAvg,2.696,3.222,55.923,-0.159,0.002
500105083,RandomForest,3.306,4.199,82.003,-0.968,0.078
500105083,LinearRegression,3.593,4.388,87.512,-1.149,0
500105083,Prophet,1.984,2.455,44.284,0.327,0.211
500105083,ARIMA,2.553,3.212,48.638,-0.151,0.043
500105084,Naive,4.183,4.977,37.566,-0.014,0
500105084,WeeklyAvg,3.716,4.434,27.397,0.195,0
500105084,RandomForest,5.791,7.111,38.061,-1.071,0.077
500105084,LinearRegression,5.678,7.399,39.549,-1.242,0.002
500105084,Prophet,13.837,16.135,120.439,-9.661,0.295
500105084,ARIMA,4.351,5.229,41.374,-0.12,0.035
500105085,Naive,2.427,2.905,106.522,-0.002,0
500105085,WeeklyAvg,2.389,3.043,104.52,-0.1,0.001
500105085,RandomForest,2.479,3.161,99.018,-0.187,0.109
500105085,LinearRegression,2.583,3.476,106.113,-0.435,0.002
500105085,Prophet,5.67,7.334,120.354,-5.388,0.202
500105085,ARIMA,2.684,3.156,133.702,-0.183,0.05
500105086,Naive,2.852,3.415,98.989,-0.034,0
500105086,WeeklyAvg,2.908,3.523,82.814,-0.1,0
500105086,RandomForest,3.902,4.49,90.253,-0.787,0.095
500105086,LinearRegression,3.621,4.278,100.025,-0.622,0
500105086,Prophet,7.409,8.492,119.251,-5.393,0.194
500105086,ARIMA,2.901,3.446,99.046,-0.052,0.139
500105087,Naive,4.368,5.017,44.151,-0.194,0
500105087,WeeklyAvg,4.664,5.617,46.933,-0.497,0
500105087,RandomForest,4.685,5.541,47.535,-0.456,0.103
500105087,LinearRegression,5.097,6.309,52.214,-0.888,0.002
500105087,Prophet,12.607,14.61,109.999,-9.125,0.225
500105087,ARIMA,6.034,6.978,47.024,-1.31,0.046
500105088,Naive,2.302,2.991,51.691,0,0
500105088,WeeklyAvg,2.454,3.154,51.074,-0.112,0
500105088,RandomForest,3.066,3.935,63.333,-0.731,0.08
500105088,LinearRegression,2.26,2.994,51.673,-0.002,0.002
500105088,Prophet,7.367,8.126,112.025,-6.382,0.208
500105088,ARIMA,8.323,8.844,159.565,-7.744,0.04
500105089,Naive,5.243,6.164,39.644,-0.095,0
500105089,WeeklyAvg,4.246,5.403,28.687,0.158,0.001
500105089,RandomForest,6.028,7.06,53.073,-0.437,0.097
500105089,LinearRegression,5.782,6.506,45.828,-0.22,0.002
500105089,Prophet,8.32,10.379,49.525,-2.105,0.21
500105089,ARIMA,6.171,7.914,62.278,-0.805,0.036
500105090,Naive,5.139,5.94,1570629.504,-0.129,0
500105090,WeeklyAvg,5.886,7.141,874213.663,-0.631,0
500105090,RandomForest,5.514,6.833,126246.723,-0.493,0.079
500105090,LinearRegression,7.053,9.119,141004.549,-1.66,0.002
500105090,Prophet,9.495,10.222,372768.202,-2.342,0.178
500105090,ARIMA,7.417,9.289,341.757,-1.76,0.016
500105091,Naive,3.177,3.71,136.075,-0.086,0
500105091,WeeklyAvg,3.386,4.199,112.457,-0.391,0
500105091,RandomForest,2.866,3.348,126.337,0.116,0.09
500105091,LinearRegression,2.693,3.434,124.396,0.07,0
500105091,Prophet,18.353,20.097,520.958,-30.871,0.208
500105091,ARIMA,3.075,3.666,136.353,-0.06,0.138
500105092,Naive,3.547,4.329,92.086,-0.112,0
500105092,WeeklyAvg,3.43,4.605,98.416,-0.259,0.002
500105092,RandomForest,3.437,4.318,91.748,-0.106,0.081
500105092,LinearRegression,3.784,4.974,95.971,-0.468,0.002
500105092,Prophet,17.618,19.155,332.204,-20.777,0.18
500105092,ARIMA,3.823,4.844,104.988,-0.393,0.047
500105093,Naive,3.095,3.645,280600.088,-0.359,0
500105093,WeeklyAvg,2.587,3.156,308012.874,-0.019,0.002
500105093,RandomForest,3.573,4.16,147218.591,-0.77,0.077
500105093,LinearRegression,2.461,2.95,495755.004,0.11,0.002
500105093,Prophet,4.075,4.859,684419.959,-1.414,0.184
500105093,ARIMA,4.216,5.207,89649.296,-1.773,0.032
500105094,Naive,3.783,4.47,70.431,-0.136,0
500105094,WeeklyAvg,4.32,4.999,77.905,-0.42,0
500105094,RandomForest,3.939,4.734,71.462,-0.274,0.093
500105094,LinearRegression,3.334,4.084,55.593,0.052,0.003
500105094,Prophet,21.103,22.587,324.493,-27.996,0.209
500105094,ARIMA,3.51,4.218,84.73,-0.011,0.037
500105095,Naive,5.115,5.367,43521653.59,-2.892,0
500105095,WeeklyAvg,4.531,5.305,40006182.17,-2.804,0.001
500105095,RandomForest,6.028,6.517,51939009.46,-4.738,0.099
500105095,LinearRegression,6.333,7.333,55115472.19,-6.267,0.003
500105095,Prophet,2.427,3.174,15508893.27,-0.361,0.226
500105095,ARIMA,9.516,9.862,79112600.06,-12.142,0.041
500105096,Naive,3.144,3.886,2200486.213,-0.037,0
500105096,WeeklyAvg,2.731,3.493,1818366.28,0.162,0
500105096,RandomForest,3.55,4.44,2037977.393,-0.354,0.079
500105096,LinearRegression,3.312,3.998,484605.565,-0.098,0
500105096,Prophet,4.456,4.968,1490050.216,-0.695,0.191
500105096,ARIMA,6.089,7.177,3536600.984,-2.538,0.064
500105097,Naive,2.697,3.243,1651251.518,-0.01,0
500105097,WeeklyAvg,2.384,3.133,1563735.243,0.057,0.002
500105097,RandomForest,3.95,4.533,2814087.908,-0.974,0.08
500105097,LinearRegression,6.506,7.839,4221601.665,-4.905,0.002
500105097,Prophet,3.705,4.384,1684925.456,-0.847,0.192
500105097,ARIMA,3.995,4.545,3122423.329,-0.985,0.042
500105098,Naive,2.788,3.651,79.061,-0.002,0
500105098,WeeklyAvg,3.199,4.061,78.076,-0.24,0
500105098,RandomForest,3.2,4.308,78.864,-0.395,0.065
500105098,LinearRegression,3.817,4.862,91.457,-0.777,0
500105098,Prophet,7.744,8.934,86.449,-5.001,0.21
500105098,ARIMA,4.396,5.096,66.247,-0.953,0.057
500105100,Naive,3.556,3.98,760278.671,-0.805,0.002
500105100,WeeklyAvg,3.818,4.56,1137384.02,-1.369,0
500105100,RandomForest,3.692,4.461,847177.032,-1.268,0.065
500105100,LinearRegression,4.292,5.231,835170.617,-2.118,0
500105100,Prophet,20.969,23.432,5765409.952,-61.558,0.255
500105100,ARIMA,2.323,2.965,1178631.487,-0.002,0.033
500105101,Naive,6.801,8.574,1127811.989,-0.225,0
500105101,WeeklyAvg,7.79,9.174,1327903.084,-0.402,0
500105101,RandomForest,7.141,8.333,1036707.691,-0.157,0.079
500105101,LinearRegression,9.104,10.098,1745387.516,-0.699,0.016
500105101,Prophet,12.297,15.779,855329.304,-3.148,0.188
500105101,ARIMA,8.771,11.533,320404.92,-1.216,0.064
500105102,Naive,3.162,3.668,79.358,-0.002,0
500105102,WeeklyAvg,3.148,3.534,70.172,0.07,0
